ID,PROVINCE_CODE,PROVINCE,CITY_CODE,CITY,MAGNETIC ANOMALY,LITOLOGI_CODE,LITOLOGI,MINERAL_CODE,MINERAL_POTENTIAL,INFORMATION,DATA_SOURCE,EASTING,NORTHING,LAT,LON
2257,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=4,12%",PT Ayi Jaya dalam RKAB Tahun 2018,690488.7339,49588.96606,-1.845383989,106.171875
2258,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar Sn=0,39-2,21%","PT Panca Mega Persada, dalam RKAB 2018",690488.7339,49588.96606,-1.757536811,106.0839844
2259,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,33-1,89%","PT Rinsa, dalam RKAB 2018",690488.7339,49588.96606,-1.581830264,105.7324219
2260,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar Sn=0,43-2,15%","PT Sumber Makin Mulia, dalam RKAB 2018",690488.7339,49588.96606,-1.493971307,105.8203125
2261,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,,"PT Chesta Abadi Mulya, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.9960937
2262,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.7324219
2263,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.845383989,106.171875
2264,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.933226826,106.0839844
2265,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.845383989,106.0839844
2266,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.8203125
2267,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.845383989,105.9960937
2268,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.757536811,105.8203125
2269,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.5566406
2270,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Kadar Sn=90%,"PT Bangka Belitung Timah Sejahtera, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.46875
2271,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,70%",PT Inti Stania Prima dalam RKAB 2018,690488.7339,49588.96606,-2.021065119,106.171875
2272,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Bijih dengan kadar Sn=0,25-70%","PT Sinar Mutiara Sejahtera, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.493971307,105.46875
2273,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,42%",PT Tinindo Internusa 2017 dalam RKAB 2018,690488.7339,49588.96606,-1.581830264,105.8203125
2274,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,"Kadar Sn=0,65-0,83%",PT Tinindo Internusa 2017 dalam RKAB 2018,690488.7339,49588.96606,-1.669685501,105.5566406
2275,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,36%","PT Sinar Logindo Alam 2017, dalam RKAB 2018",690488.7339,49588.96606,-1.845383989,106.171875
2276,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,56-0,83%","PT Sukses Logindo Alam 2017, dalam RKAB 2018",690488.7339,49588.96606,-1.493971307,105.7324219
2277,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=70%,"PT United Smelting 2017, dalam RKAB 2018",690488.7339,49588.96606,-1.757536811,105.9960937
2278,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=70%,"PT United Smelting 2017, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.7324219
2279,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Kadar Sn=70%,"PT United Smelting 2017, dalam RKAB 2018",690488.7339,49588.96606,-1.669685501,105.8203125
2280,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,68%","PT Cirindo Mining Utama 2015, dalam RKAB 2018",690488.7339,49588.96606,-1.406108835,105.6445312
2281,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,02-2,04%",PT Sarana Marindo dalam RKAB 2018,690488.7339,49588.96606,-1.493971307,105.7324219
2282,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn=0,16-1,64%","PT Artha Cipta Langgeng, 2011 dalam RKAB 2018",690488.7339,49588.96606,-1.845383989,106.171875
2283,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Data konsentrat dikonversi dari logam dan kadar SnO2 2,5 kg/m3","PT Delta Kencana Sejahtera, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.669685501,105.8203125
2284,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar Sn 0,69 kg/m3","PT Dam Tiga Mining, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.757536811,105.9082031
2285,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Data konsentrat dikonversi dari logam dan kadar SnO2 2,8 kg/m3","PT Cakra Kencana Sejahtera, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.669685501,105.9082031
2286,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Plaser dengan kadar Sn=85-95%,"PT Bukit Ketok Mining, Laporan Studi Kelayakan Tahun 2009",690488.7339,49588.96606,-1.581830264,105.7324219
2287,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,Data Konsentrat dikonversi dari logam dan kadar SnO2,"PT Berkat Kencana Sejahtera, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.669685501,105.9960937
2288,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Kadar Sn 2,6 kg/m3","PT Bukit Timah, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.757536811,105.8203125
2289,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,443kg/m3 (A1) dan 0,265 kg/m3 (A2)","PT Aega Prima (188.44/418/DPE/2010), Laporan RKAB Tahun 2015",690488.7339,49588.96606,-1.406108835,105.6445312
2290,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,,"PT Refined Bangka Tin (188.44/710/DPE/2018), Laporan RKAB Tahun 2018 (tabulasi Dinas)",690488.7339,49588.96606,-1.845383989,105.9960937
2291,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,,"PT Refined Bangka Tin (188.44/709/DPE/2016), Laporan RKAB Tahun 2018 (tabulasi Dinas)",690488.7339,49588.96606,-1.845383989,105.9960937
2292,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,31 kg/m3","PT Artha Cipta Langgeng (188.4/176/ESDM/DPMPTSP/2017), Laporan Estimasi Sumberdaya dan Cadangan Timah Putih Dengan KODE JORC Tahun 2019",690488.7339,49588.96606,-1.493971307,105.6445312
2293,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,61 s.d. 1,62 kg/m3","PT Artha Persada Sejahtera, Laporan Eksplorasi Tahun 2019",690488.7339,49588.96606,-1.581830264,105.6445312
2294,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,96 dan 0,56 kg/m3","PT ATD Makmur Mandiri, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-1.669685501,105.9082031
2295,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 1,1 s.d. 2,01 kg/m3","PT Semesta Surya Persada, Laporan ESTIMASI SUMBERDAYA DAN CADANGAN TIMAH PUTIH DENGAN KODE JORC Tahun 2019",690488.7339,49588.96606,-1.581830264,105.7324219
2296,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,04 dan 0,51 kg/m3","PT Sumber Alam Timah Jaya, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-1.581830264,105.8203125
2297,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,07 dan 0,65 kg/m3","PT Sarana Marindo (188.45/283/Tamben/2014), Laporan Studi Kelayakan Tahun 2018",690488.7339,49588.96606,-1.669685501,105.7324219
2298,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,53 kg/m3","PT Sentra Tin Indo Delta (SK No. 188.44/1165.u/DPE/2016), Laporan Eksplorasi tahun 2018 (tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.933226826,106.171875
2299,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,4 kg/m3","PT Sentra Tin Indo Bersama (SK No. 188.44/1165.t/DPE/2016), Laporan Eksplorasi tahun 2018 (tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.757536811,106.0839844
2300,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,31 kg/m3","PT Sentra Tin Indo Makmur (SK No. 188.44/424/DPE/2017), Laporan Eksplorasi tahun 2018 (tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.493971307,105.7324219
2301,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,45 kg/m3","PT Sentra Tin Indo Indah (SK No. 188.44/431/DPE/2017), Laporan Eksplorasi tahun 2018 (tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.493971307,105.9082031
2302,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Plaser dengan kadar SnO2 0,33 kg/m3","PT Sentra Tin Indo Cemerlang (SK No. 188.44/426/DPE/2017), Laporan Eksplorasi tahun 2018 (tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,-1.493971307,105.7324219
2303,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Data Konsentrat dikonversi dari logam dan kadar SnO2 2,53 kg/m3","PT Aries Kencana Sejahtera (188.45/344.3/TAMBEN/2014), Laporan Eksplorasi dalam RKAB Tahun 2018",690488.7339,49588.96606,-1.757536811,105.8203125
2304,19,Kepulauan Bangka Belitung,,Bangka,,,,21,Timah,"Data Konsentrat dikonversi dari logam dan kadar SnO2 2,7 kg/m3","PT Boksit Bangka Sejati, Laporan RKAB Tahun 2018",690488.7339,49588.96606,-1.757536811,105.8203125
2305,61,Kalimantan Barat,,Ketapang,,,,21,Timah,"Kadar 6.59 - 6,52% Zn, 4,02 - 4 % Pb, 59,86 - 59,75 g/t Ag","CV. Ligat Akses, 2015",690488.7339,49588.96606,-1.933226826,110.390625
2306,61,Kalimantan Barat,,Ketapang,,,,21,Timah,,"PT Batu Alam Pangsuma, 2017",690488.7339,49588.96606,-1.933226826,110.390625
2307,61,Kalimantan Barat,,Ketapang,,,,21,Timah,,"PT Sumber Kalbar Lestari, Laporan UKL dan UPL Tahun 2009",690488.7339,49588.96606,-1.933226826,110.390625
2308,61,Kalimantan Barat,,Ketapang,,,,21,Timah,,"PT Biutak Jaya Bersama, Laporan UKL dan UPL Tahun 2009",690488.7339,49588.96606,-1.933226826,110.4785156
2309,61,Kalimantan Barat,,Ketapang,,,,21,Timah,,"PT Biutak Jaya Bersatu, Laporan UKL dan UPL Tahun 2009",690488.7339,49588.96606,-2.021065119,110.390625
2310,14,Riau,,Kampar,,,,21,Timah,"Kadar rata-rata 22,3 g/m4","PSDG KPP Konservasi, 2007",690488.7339,49588.96606,0.175780974,100.9863281
2311,14,Riau,,Kampar,,,,21,Timah,"Kadar rata-rata 41,3 g/m3","PSDG KPP Konservasi, 2007",690488.7339,49588.96606,0.087890591,101.0742187
2312,14,Riau,,Kampar,,,,21,Timah,"Kadar Sn=2,5%","PT Timah, Tbk",690488.7339,49588.96606,0.087890591,101.0742187
2313,21,Kepulauan Riau,,Lingga,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-0.087890591,104.5898437
2314,21,Kepulauan Riau,,Lingga,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-0.175780974,104.5898437
2315,21,Kepulauan Riau,,Lingga,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-0.263670944,104.8535156
2316,21,Kepulauan Riau,,Lingga,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-0.439448816,104.3261719
2317,21,Kepulauan Riau,,Lingga,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-0.615222552,104.3261719
2318,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data konsentrat dan kadarnya,"PT Eunindo Usaha Mandiri, Laporan RKAB Tahun 2018",690488.7339,49588.96606,0.966751,103.359375
2319,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data konsentrat dan kadarnyaTidak ada ada data konsentrat dan kadarnya,"PT Eunindo Usaha Mandiri, Laporan RKAB Tahun 2018",690488.7339,49588.96606,1.054627942,103.4472656
2320,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 621), Laporan Eksplorasi Triwulan IITahun 2019",690488.7339,49588.96606,0.790990498,103.2714844
2321,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 747 D), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,1.054627942,103.359375
2322,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 618 B), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,0.878871783,103.2714844
2323,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 618 C), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,0.878871783,103.359375
2324,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 618 A), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,0.878871783,103.2714844
2325,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU KEPRI), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,0.790990498,103.2714844
2326,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 956), Laporan Eksplorasi Triwulan II Tahun 2019",690488.7339,49588.96606,0.966751,103.2714844
2327,21,Kepulauan Riau,,Karimun,,,,21,Timah,"Plaser dengan kadar SnO2 0,59 kg/m3","PT Penta Inti Mandiri, Laporan RKAB Blok VI Tahun 2018",690488.7339,49588.96606,0.703107352,103.2714844
2328,21,Kepulauan Riau,,Karimun,,,,21,Timah,"Data konsentrat dikonversi dari logam dan kadar SnO2 0,24 s.d. 0,31 kg/m3","PT Prima Nusa Artha Unggul, Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.615222552,103.4472656
2329,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data konsentrat dan kadarnya,"PT Penta Inti Mandiri (Blok VI), Laporan RKAB Tahun 2019",690488.7339,49588.96606,0.878871783,103.359375
2330,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data konsentrat dan kadarnya,"PT Teramahkota Megah Kreasi, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,1.054627942,103.4472656
2331,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data konsentrat dan kadarnya,"PT Teramahkota Megah Kreasi, Laporan RKAB Tahun 2019 (Tabulasi Dinas ESDM Provinsi)",690488.7339,49588.96606,0.966751,103.359375
2332,21,Kepulauan Riau,,Karimun,,,,21,Timah,Tidak ada ada data kadar konsentrat,PT Wahana Indah Karya Blok I (Tabulasi Dinas ESDM Provinsi),690488.7339,49588.96606,1.142502404,103.359375
2333,14,Riau,,Rokan Hulu,,,,21,Timah,"Aluvial, kadar rata-rata: 154.41 gr/m3 Sn","PSDG-KPP Konservasi, Laporan penelitian aspek konservasi bahan galian di wilayah bekas tambang di Pangarayaan, Kab. Kampar, Riau 2008",690488.7339,49588.96606,0.439448816,100.7226562
2334,21,Kepulauan Riau,,Karimun,,,,21,Timah,Plaser dengan kadar Sn 85-95%,PT Timah,690488.7339,49588.96606,0.878871783,103.2714844
2335,21,Kepulauan Riau,,Karimun,,,,21,Timah,Endapan dasar laut,"PT Timah, 2006, (KPP Konservasi)",690488.7339,49588.96606,0.790990498,103.359375
2336,19,Kepulauan Bangka Belitung,,"Bangka Tengah, Bangka Selatan",,,,21,Timah,"Kadar SnO2 0,18 - 0,55 Kg/m3","PT Koba Tin, Laporan RKAB Tahun 2008 Juli 2007",690488.7339,49588.96606,-2.547987871,106.2597656
2337,19,Kepulauan Bangka Belitung,,"Bangka Tengah, Bangka Selatan",,,,21,Timah,"Kadar SnO2 0,18 - 0,55 Kg/m3","PT Koba Tin, Laporan RKAB Tahun 2008 Juli 2007",690488.7339,49588.96606,-2.635788574,106.6992187
2338,19,Kepulauan Bangka Belitung,,"Bangka Tengah, Bangka Selatan",,,,21,Timah,"Kadar SnO2 0,18 - 0,55 Kg/m3","PT Koba Tin, Laporan RKAB Tahun 2008 Juli 2007",690488.7339,49588.96606,-2.547987871,106.5234375
2339,19,Kepulauan Bangka Belitung,,"Bangka Tengah, Bangka Selatan",,,,21,Timah,"Kadar SnO2 0,18 - 0,55 Kg/m3","PT Koba Tin, Laporan RKAB Tahun 2008 Juli 2007",690488.7339,49588.96606,-2.547987871,106.6992187
2340,19,Kepulauan Bangka Belitung,,"Bangka Tengah, Bangka Selatan",,,,21,Timah,"Kadar SnO2 0,18 - 0,55 Kg/m3","PT Koba Tin, Laporan RKAB Tahun 2008 Juli 2007",690488.7339,49588.96606,-2.547987871,106.6113281
2341,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,"Kadar Sn 0,29 kg/m3","PT Mitra Stania Prima, 2010",690488.7339,49588.96606,-2.635788574,106.0839844
2342,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,"Kadar Sn 0,36 kg/m3","PT Mitra Stania Prima, 2010",690488.7339,49588.96606,-2.460181181,106.2597656
2343,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,"Dalam pegmatit-granit,tipe greisen dengan kadar Sn 2,5%","PT Timah, Tbk",690488.7339,49588.96606,-2.723583083,107.6660156
2344,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk",690488.7339,49588.96606,-2.723583083,108.1933594
2345,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,"Plaser dengan kadar Sn 0,3","PT Mitra Sukses Globalindo, Laporan Eksplorasi Tahun 2015",690488.7339,49588.96606,-2.372368709,106.4355469
2346,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1498), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.021065119,105.46875
2347,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1499), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.021065119,105.3808594
2348,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1500), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.021065119,105.2929687
2349,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Tidak ada data kadar SnO2,"PT Timah, Tbk (DU 1506), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.108898659,105.3808594
2350,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah, Tbk (DU 1509), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.108898659,105.6445312
2351,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1545), Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.108898659,105.6445312
2352,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1535), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.547987871,105.9082031
2353,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1536), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,106.2597656
2354,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah (KP Permis), Tbk, Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.547987871,105.9082031
2355,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (KP Permis B), Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.547987871,105.8203125
2356,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (KP Permis C), Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.547987871,105.9082031
2357,19,Kepulauan Bangka Belitung,,Bangka Selatan,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (KP Permis D), Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.547987871,105.8203125
2358,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1526), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.196727242,106.0839844
2359,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1527), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.372368709,106.0839844
2360,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah, Tbk (DU 1528), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.28455066,105.9960937
2361,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1530), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.28455066,106.171875
2362,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1531), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.547987871,106.4355469
2363,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn=85-95%,"PT Timah, Tbk (DU 1532), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.547987871,106.5234375
2364,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah, Tbk (DU 1583), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.460181181,106.171875
2365,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1584), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,106.7871094
2366,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn=85-95%,"PT Timah, Tbk (DU 1605), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,107.7539062
2367,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1603), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,107.8417969
2368,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah, Tbk (DU 1569 A), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.547987871,107.8417969
2369,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1569 B), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.547987871,107.8417969
2370,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1570), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,107.7539062
2371,19,Kepulauan Bangka Belitung,,Belitung Timur,,,,21,Timah,"Insitu, tailing dan marginal","PT Timah, Tbk (DU 1577), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.723583083,108.0175781
2372,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn=85-95%,"PT Timah, Tbk (DU 1509), Laporan RKAB Tahun 2019",690488.7339,49588.96606,-2.021065119,105.6445312
2373,19,Kepulauan Bangka Belitung,,Bangka Barat,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1524), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.28455066,105.8203125
2374,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1525), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.196727242,105.9960937
2375,19,Kepulauan Bangka Belitung,,Bangka Tengah,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1529), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.196727242,106.171875
2376,19,Kepulauan Bangka Belitung,,Belitung,,,,21,Timah,Plaser dengan kadar Sn 85-95%,"PT Timah, Tbk (DU 1580 A), Laporan Studi Kelayakan Tahun 2019",690488.7339,49588.96606,-2.635788574,107.9296875
